results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/languageCode,results/resultEndTime,results/alternatives/0/words/1/endTime,results/alternatives/0/words/1/startTime,results/alternatives/0/words/1/word,results/alternatives/0/words/2/endTime,results/alternatives/0/words/2/startTime,results/alternatives/0/words/2/word,results/alternatives/0/words/3/endTime,results/alternatives/0/words/3/startTime,results/alternatives/0/words/3/word,results/alternatives/0/words/4/endTime,results/alternatives/0/words/4/startTime,results/alternatives/0/words/4/word,results/alternatives/0/words/5/endTime,results/alternatives/0/words/5/startTime,results/alternatives/0/words/5/word,results/alternatives/0/words/6/endTime,results/alternatives/0/words/6/startTime,results/alternatives/0/words/6/word,results/alternatives/0/words/7/endTime,results/alternatives/0/words/7/startTime,results/alternatives/0/words/7/word,results/alternatives/0/words/8/endTime,results/alternatives/0/words/8/startTime,results/alternatives/0/words/8/word,results/alternatives/0/words/9/endTime,results/alternatives/0/words/9/startTime,results/alternatives/0/words/9/word,results/alternatives/0/words/10/endTime,results/alternatives/0/words/10/startTime,results/alternatives/0/words/10/word,results/alternatives/0/words/11/endTime,results/alternatives/0/words/11/startTime,results/alternatives/0/words/11/word,results/alternatives/0/words/12/endTime,results/alternatives/0/words/12/startTime,results/alternatives/0/words/12/word,results/alternatives/0/words/13/endTime,results/alternatives/0/words/13/startTime,results/alternatives/0/words/13/word,results/alternatives/0/words/14/endTime,results/alternatives/0/words/14/startTime,results/alternatives/0/words/14/word,results/alternatives/0/words/15/endTime,results/alternatives/0/words/15/startTime,results/alternatives/0/words/15/word,results/alternatives/0/words/16/endTime,results/alternatives/0/words/16/startTime,results/alternatives/0/words/16/word,results/alternatives/0/words/17/endTime,results/alternatives/0/words/17/startTime,results/alternatives/0/words/17/word,results/alternatives/0/words/18/endTime,results/alternatives/0/words/18/startTime,results/alternatives/0/words/18/word,results/alternatives/0/words/19/endTime,results/alternatives/0/words/19/startTime,results/alternatives/0/words/19/word,results/alternatives/0/words/20/endTime,results/alternatives/0/words/20/startTime,results/alternatives/0/words/20/word
0.96399021, deteriorar,7059.300s,7058.100s,deteriorar,es-es,7059.720s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, deterioro,7061.700s,7060.600s,deterioro,es-es,7062.070s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96350181, determinación,7064.100s,7062.700s,determinación,es-es,7064.480s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91521513, determinado determinada,7066.500s,7065.200s,determinado,es-es,7068.280s,7068s,7066.500s,determinada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, determinante,7070.300s,7069.100s,determinante,es-es,7070.680s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.77389461, determinar,7073.100s,7071.900s,determinar,es-es,7073.440s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.83622378, detractor de tractora,7075.500s,7074.400s,detractor,es-es,7077.020s,7076.200s,7075.500s,de,7076.700s,7076.200s,tractora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91958284, detrás,7078.800s,7077.700s,detrás,es-es,7079.070s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, detrimento,7081.100s,7079.900s,detrimento,es-es,7081.490s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, deuda,7083s,7082.100s,deuda,es-es,7083.270s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, deudora,7085.800s,7083.800s,deudora,es-es,7086.190s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, devaluación,7087.800s,7086.700s,devaluación,es-es,7088.190s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, devaluar,7090s,7088.900s,devaluar,es-es,7090.320s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, devastar,7092.400s,7091.200s,devastar,es-es,7092.760s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73914123, devenir,7094.400s,7093.400s,devenir,es-es,7094.800s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81226659, democion,7096.900s,7095.800s,democion,es-es,7097.310s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, devolver,7099.200s,7098.100s,devolver,es-es,7099.540s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, devorar,7101.100s,7100.100s,devorar,es-es,7101.440s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.57067597, Nevot o Nebot a,7103s,7102.100s,Nevot,es-es,7104.460s,7103.100s,7103s,o,7103.700s,7103.100s,Nebot,7104.100s,7103.700s,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80857825, día,7105.900s,7105.100s,día,es-es,7106.340s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diablo,7108.400s,7107.500s,diablo,es-es,7108.810s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diabólico diabólica,7110.900s,7109.700s,diabólico,es-es,7112.530s,7112.200s,7110.900s,diabólica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73111439, diáfano diafana,7114.600s,7113.600s,diáfano,es-es,7116.190s,7115.800s,7114.600s,diafana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91796571, diagnosticar diagnóstico diagnóstica,7118s,7116.800s,diagnosticar,es-es,7121.720s,7120s,7118s,diagnóstico,7121.400s,7120s,diagnóstica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diagrama,7123.600s,7122.700s,diagrama,es-es,7124s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dialéctico dialéctica,7125.600s,7124.600s,dialéctico,es-es,7127.570s,7127.200s,7125.600s,dialéctica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dialecto,7129.400s,7128.300s,dialecto,es-es,7129.840s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dialogar,7131.700s,7130.700s,dialogar,es-es,7132.060s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diálogo,7134s,7133s,diálogo,es-es,7134.370s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diamante,7136s,7135s,diamante,es-es,7136.350s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diámetro,7138.200s,7137.200s,diámetro,es-es,7138.530s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diapositiva,7140.200s,7139s,diapositiva,es-es,7140.530s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96330434, diario diaria,7142.200s,7141s,diario,es-es,7143.530s,7143.200s,7142.200s,diaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diarrea,7145.100s,7144.100s,diarrea,es-es,7145.520s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dibujar,7147.100s,7146.100s,dibujar,es-es,7147.510s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dibujo,7149s,7148s,dibujo,es-es,7149.400s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diccionario,7151s,7149.800s,diccionario,es-es,7151.270s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dicha,7153.100s,7152.200s,dicha,es-es,7153.460s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80290586, dicho bicha,7155.600s,7154.700s,dicho,es-es,7156.750s,7156.400s,7155.600s,bicha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.89376932, dichoso dichosa,7158.200s,7157.200s,dichoso,es-es,7159.710s,7159.400s,7158.200s,dichosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93560505, diciembre dictado dictador dictadora,7161.200s,7160.100s,diciembre,es-es,7166.130s,7162.900s,7161.200s,dictado,7164.700s,7162.900s,dictador,7165.800s,7164.700s,dictadora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dictadura,7167.700s,7166.600s,dictadura,es-es,7168s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dictamen,7169.500s,7168.500s,dictamen,es-es,7169.880s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.75619525, militar didáctico didáctica 19,7171.300s,7170.300s,militar,es-es,7176.620s,7173.400s,7171.300s,didáctico,7174.500s,7173.400s,didáctica,7176.300s,7174.500s,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.52809453, 18,7178.200s,7177.200s,18,es-es,7178.590s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60927582, 16,7180.200s,7179s,16,es-es,7180.510s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.85954112, 17,7182.100s,7180.900s,17,es-es,7182.390s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87432432, diente diesel,7184s,7183s,diente,es-es,7186.130s,7185.800s,7184s,diesel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81961113, diestro diestra,7187.900s,7186.800s,diestro,es-es,7189.090s,7188.800s,7187.900s,diestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dieta,7190.400s,7189.600s,dieta,es-es,7190.810s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69246143, 10,7192.200s,7191.200s,10,es-es,7192.560s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, difamar,7194.700s,7193.700s,difamar,es-es,7195.110s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diferencia diferencial,7196.900s,7195.600s,diferencia,es-es,7199.020s,7198.700s,7196.900s,diferencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diferente,7200.700s,7199.500s,diferente,es-es,7201.010s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diferir,7202.400s,7201.500s,diferir,es-es,7202.820s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, difícil dificultad,7204.400s,7203.300s,difícil,es-es,7206.680s,7206.300s,7204.400s,dificultad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dificultad,7208.200s,7207.100s,dificultad,es-es,7208.550s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dificultoso dificultosa,7210.500s,7209.200s,dificultoso,es-es,7212.230s,7211.900s,7210.500s,dificultosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, difundir,7213.900s,7212.800s,difundir,es-es,7214.290s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6882512, bit.ly difunta,7216.700s,7215.100s,bit.ly,es-es,7217.420s,7217.100s,7216.700s,difunta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.85555512, difusión,7219.900s,7218.600s,difusión,es-es,7220.210s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, digerir,7221.700s,7220.600s,digerir,es-es,7222.040s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96221715, digestión digestivo digestiva,7223.700s,7222.500s,digestión,es-es,7227.040s,7225.400s,7223.700s,digestivo,7226.700s,7225.400s,digestiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88191432, digital dignarse dignidad digno digna,7228.400s,7227.500s,digital,es-es,7234.970s,7230.100s,7228.400s,dignarse,7231.800s,7230.100s,dignidad,7233.500s,7231.800s,digno,7234.600s,7233.500s,digna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dilatado dilatada,7236.500s,7235.400s,dilatado,es-es,7238.050s,7237.700s,7236.500s,dilatada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93460107, dilema diligencia,7239.600s,7238.600s,dilema,es-es,7241.740s,7241.400s,7239.600s,diligencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diligente,7243.400s,7242.300s,diligente,es-es,7243.720s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diluvio,7245.800s,7244.800s,diluvio,es-es,7246.190s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dimensión,7247.700s,7246.600s,dimensión,es-es,7248.120s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78212464, diminutivo diminutivo,7249.800s,7248.500s,diminutivo,es-es,7251.230s,7250.500s,7249.800s,diminutivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dimitir,7252.700s,7251.600s,dimitir,es-es,7253.180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dinamismo,7255s,7254s,dinamismo,es-es,7255.400s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dinamita,7257.300s,7256.200s,dinamita,es-es,7257.640s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dinastía,7259.400s,7258.300s,dinastía,es-es,7259.790s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dinero,7261.100s,7260.200s,dinero,es-es,7261.490s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88411981, diócesis Dios diosa,7263.100s,7261.900s,diócesis,es-es,7265.760s,7264.500s,7263.100s,Dios,7265.400s,7264.500s,diosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, Dios diploma diplomacia,7267.200s,7266.400s,Dios,es-es,7271.130s,7268.900s,7267.200s,diploma,7270.300s,7268.900s,diplomacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diplomático diplomática,7272.800s,7271.500s,diplomático,es-es,7274.430s,7274.100s,7272.800s,diplomática,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, Diputación,7276.500s,7275.300s,Diputación,es-es,7276.950s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.90404499, diputado diputada,7278.400s,7277.400s,diputado,es-es,7280.280s,7280s,7278.400s,diputada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.67153656, Nike,7281.800s,7280.900s,Nike,es-es,7282.310s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dirección,7284.100s,7282.900s,dirección,es-es,7284.450s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, directivo directiva,7286.100s,7285.100s,directivo,es-es,7287.790s,7287.400s,7286.100s,directiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, directo directa,7289.600s,7288.600s,directo,es-es,7290.930s,7290.600s,7289.600s,directa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, director directora,7292.600s,7291.600s,director,es-es,7294.480s,7294.100s,7292.600s,directora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, directorio,7297.200s,7296.200s,directorio,es-es,7297.560s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63780743, dirigente,7299.100s,7298.100s,dirigente,es-es,7299.420s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, dirigir,7300.900s,7299.900s,dirigir,es-es,7301.310s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discapacitado discapacitada,7303.200s,7301.900s,discapacitado,es-es,7305.030s,7304.700s,7303.200s,discapacitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disciplina,7306.800s,7305.600s,disciplina,es-es,7307.160s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disciplinado disciplinada,7309.100s,7307.900s,disciplinado,es-es,7310.760s,7310.500s,7309.100s,disciplinada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discípulo discípula,7312.600s,7311.400s,discípulo,es-es,7314.210s,7313.900s,7312.600s,discípula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disco,7315.700s,7314.800s,disco,es-es,7316.070s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discordia,7317.700s,7316.600s,discordia,es-es,7317.970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discoteca,7319.700s,7318.600s,discoteca,es-es,7320.040s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discreción,7321.700s,7320.500s,discreción,es-es,7322.110s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discrepancia discreto discreta,7324s,7322.700s,discrepancia,es-es,7327.110s,7325.800s,7324s,discreto,7326.800s,7325.800s,discreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discriminación,7329s,7327.500s,discriminación,es-es,7329.360s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discriminar discriminatorio discriminatoria,7330.900s,7329.800s,discriminar,es-es,7334.990s,7333s,7330.900s,discriminatorio,7334.700s,7333s,discriminatoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disculpa,7336.600s,7335.600s,disculpa,es-es,7336.980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disculpar,7338.700s,7337.500s,disculpar,es-es,7339.130s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discurso,7340.700s,7339.700s,discurso,es-es,7341.080s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84683567, discusión,7342.700s,7341.600s,discusión,es-es,7343.090s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discutible,7345.100s,7344s,discutible,es-es,7345.390s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, discutir,7347.700s,7346.700s,discutir,es-es,7348.110s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diseñador diseñadora,7349.900s,7348.900s,diseñador,es-es,7351.280s,7351s,7349.900s,diseñadora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diseñar,7352.700s,7351.800s,diseñar,es-es,7353.130s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, diseño,7354.800s,7353.800s,diseño,es-es,7355.140s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disfraz,7357s,7356.100s,disfraz,es-es,7357.310s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disfrazar,7359.200s,7358.200s,disfrazar,es-es,7359.640s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61264181, disfrutar,7361.500s,7360.400s,disfrutar,es-es,7361.880s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disgusto,7364s,7363s,disgusto,es-es,7364.310s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disidente,7366.600s,7365.400s,disidente,es-es,7366.970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disimular,7369.200s,7368.200s,disimular,es-es,7369.560s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disimulo,7371.600s,7370.400s,disimulo,es-es,7371.910s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6734181, disipar,7373.600s,7372.600s,disipar,es-es,7373.990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disminución,7376.100s,7374.800s,disminución,es-es,7376.440s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disminuido disminuida,7378.200s,7377s,disminuido,es-es,7380.030s,7379.700s,7378.200s,disminuida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disminuir,7382.300s,7381.200s,disminuir,es-es,7382.640s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disolución,7384.600s,7383.500s,disolución,es-es,7385.010s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87991273, disolver,7386.900s,7385.900s,disolver,es-es,7387.310s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disparar,7389.300s,7388.300s,disparar,es-es,7389.660s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.68960261, párate,7391.900s,7390.900s,párate,es-es,7392.300s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, disparo,7394.700s,7393.700s,disparo,es-es,7395.010s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
